"ds","trend","Christmas","Christmas_lower","Christmas_upper","Easter","Easter_lower","Easter_upper","holidays","holidays_lower","holidays_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","Thanksgiving","Thanksgiving_lower","Thanksgiving_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","additive_terms","additive_terms_lower","additive_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2013-11-02,50560.3973567594,0,0,0,0,0,0,0,0,0,0.00882924707389777,0.00882924707389777,0.00882924707389777,0,0,0,-0.00152884732614257,-0.00152884732614257,-0.00152884732614257,0.0103580944000403,0.0103580944000403,0.0103580944000403,0,0,0,50205.2890705939,51775.7258400003,50560.3973567594,50560.3973567594,51006.8075971766
2013-11-03,50576.4637866139,0,0,0,0,0,0,0,0,0,0.0108969038934853,0.0108969038934853,0.0108969038934853,0,0,0,0.000226826226660193,0.000226826226660193,0.000226826226660193,0.0106700776668252,0.0106700776668252,0.0106700776668252,0,0,0,50362.3751068719,51887.7680641936,50576.4637866139,50576.4637866139,51127.590651769
2013-11-04,50592.5302164684,0,0,0,0,0,0,0,0,0,0.0117687651158247,0.0117687651158247,0.0117687651158247,0,0,0,0.000776488562277435,0.000776488562277435,0.000776488562277435,0.0109922765535473,0.0109922765535473,0.0109922765535473,0,0,0,50363.2571785087,51999.9631378263,50592.5302164684,50592.5302164684,51187.9418212013
2013-11-05,50608.5966463229,0,0,0,0,0,0,0,0,0,0.0114637136757991,0.0114637136757991,0.0114637136757991,0,0,0,0.000139732835891308,0.000139732835891308,0.000139732835891308,0.0113239808399077,0.0113239808399077,0.0113239808399077,0,0,0,50464.9287847912,51962.9704524879,50608.5966463229,50608.5966463229,51188.7591078104
2013-11-06,50624.6630761774,0,0,0,0,0,0,0,0,0,0.0122962467959553,0.0122962467959553,0.0122962467959553,0,0,0,0.000631826683432416,0.000631826683432416,0.000631826683432416,0.0116644201125229,0.0116644201125229,0.0116644201125229,0,0,0,50447.8281216905,52026.3596514102,50624.6630761774,50624.6630761774,51247.1564273242
2013-11-07,50640.729506032,0,0,0,0,0,0,0,0,0,0.0126382520134519,0.0126382520134519,0.0126382520134519,0,0,0,0.000625486503718713,0.000625486503718713,0.000625486503718713,0.0120127655097332,0.0120127655097332,0.0120127655097332,0,0,0,50531.4287685146,52063.1292192434,50640.729506032,50640.729506032,51280.7398076742
2013-11-08,50656.7959358865,0,0,0,0,0,0,0,0,0,0.0114966153674292,0.0114966153674292,0.0114966153674292,0,0,0,-0.000871513485837424,-0.000871513485837424,-0.000871513485837424,0.0123681288532666,0.0123681288532666,0.0123681288532666,0,0,0,50485.7750052286,52051.0903105578,50656.7959358865,50656.7959358865,51239.1776345077
2013-11-09,50672.862365741,0,0,0,0,0,0,0,0,0,0.0112007118588016,0.0112007118588016,0.0112007118588016,0,0,0,-0.00152884732614209,-0.00152884732614209,-0.00152884732614209,0.0127295591849437,0.0127295591849437,0.0127295591849437,0,0,0,50432.7792464527,52067.1072891716,50672.862365741,50672.862365741,51240.4344961604
2013-11-10,50688.9287955955,0,0,0,0,0,0,0,0,0,0.0133228630928779,0.0133228630928779,0.0133228630928779,0,0,0,0.000226826226661298,0.000226826226661298,0.000226826226661298,0.0130960368662166,0.0130960368662166,0.0130960368662166,0,0,0,50634.3690613976,52126.0838459396,50688.9287955955,50688.9287955955,51364.2504542639
2013-11-11,50704.99522545,0,0,0,0,0,0,0,0,0,0.014242954099146,0.014242954099146,0.014242954099146,0,0,0,0.000776488562277567,0.000776488562277567,0.000776488562277567,0.0134664655368685,0.0134664655368685,0.0134664655368685,0,0,0,50645.4182431527,52296.3701153076,50704.99522545,50704.99522545,51427.1841450435
2013-11-12,50721.0616553045,0,0,0,0,0,0,0,0,0,0.013979395197323,0.013979395197323,0.013979395197323,0,0,0,0.000139732835891529,0.000139732835891529,0.000139732835891529,0.0138396623614315,0.0138396623614315,0.0138396623614315,0,0,0,50620.1659586945,52181.3781926048,50721.0616553045,50721.0616553045,51430.1114210118
2013-11-13,50737.1280851591,0,0,0,0,0,0,0,0,0,0.0148461737963322,0.0148461737963322,0.0148461737963322,0,0,0,0.000631826683433109,0.000631826683433109,0.000631826683433109,0.0142143471128991,0.0142143471128991,0.0142143471128991,0,0,0,50741.4207664298,52280.2298130443,50737.1280851591,50737.1280851591,51490.3803066381
2013-11-14,50753.1945150473,0,0,0,0,0,0,0,0,0,0.0152146172519102,0.0152146172519102,0.0152146172519102,0,0,0,0.000625486503717966,0.000625486503717966,0.000625486503717966,0.0145891307481923,0.0145891307481923,0.0145891307481923,0,0,0,50798.518866768,52418.0321276787,50753.1945150473,50753.1945150473,51525.3849439055
2013-11-15,50769.2609449356,0,0,0,0,0,0,0,0,0,0.0140909907284831,0.0140909907284831,0.0140909907284831,0,0,0,-0.000871513485838674,-0.000871513485838674,-0.000871513485838674,0.0149625042143218,0.0149625042143218,0.0149625042143218,0,0,0,50680.2043225579,52252.4786157593,50769.2609449356,50769.2609449356,51484.6501302026
2013-11-16,50785.3273748238,0,0,0,0,0,0,0,0,0,0.0138039809582077,0.0138039809582077,0.0138039809582077,0,0,0,-0.00152884732614296,-0.00152884732614296,-0.00152884732614296,0.0153328282843507,0.0153328282843507,0.0153328282843507,0,0,0,50720.9556696072,52305.744973328,50785.3273748238,50785.3273748238,51486.3670668622
2013-11-17,50801.3938047121,0,0,0,0,0,0,0,0,0,0.0159251514817576,0.0159251514817576,0.0159251514817576,0,0,0,0.000226826226659527,0.000226826226659527,0.000226826226659527,0.0156983252550981,0.0156983252550981,0.0156983252550981,0,0,0,50843.0609664645,52368.2310299419,50801.3938047121,50801.3938047121,51610.4136965365
2013-11-18,50817.4602346003,0,0,0,0,0,0,0,0,0,0.0168335619039505,0.0168335619039505,0.0168335619039505,0,0,0,0.000776488562278812,0.000776488562278812,0.000776488562278812,0.0160570733416716,0.0160570733416716,0.0160570733416716,0,0,0,50941.7653865697,52439.5429193976,50817.4602346003,50817.4602346003,51672.899097261
2013-11-19,50833.5266644886,0,0,0,0,0,0,0,0,0,0.0165467374119442,0.0165467374119442,0.0165467374119442,0,0,0,0.000139732835891197,0.000139732835891197,0.000139732835891197,0.016407004576053,0.016407004576053,0.016407004576053,0,0,0,50900.3145138785,52475.0027721016,50833.5266644886,50833.5266644886,51674.6556819289
2013-11-20,50849.5930943768,0,0,0,0,0,0,0,0,0,0.0173777336411161,0.0173777336411161,0.0173777336411161,0,0,0,0.0006318266834338,0.0006318266834338,0.0006318266834338,0.0167459069576823,0.0167459069576823,0.0167459069576823,0,0,0,50977.9790611485,52590.7841617672,50849.5930943768,50849.5930943768,51733.24377893
2013-11-21,50865.6595242651,0,0,0,0,0,0,0,0,0,0.0176969180176757,0.0176969180176757,0.0176969180176757,0,0,0,0.00062548650371722,0.00062548650371722,0.00062548650371722,0.0170714315139585,0.0170714315139585,0.0170714315139585,0,0,0,50995.1683845785,52551.2969279953,50865.6595242651,50865.6595242651,51765.824930781
2013-11-22,50881.7259541533,0,0,0,0,0,0,0,0,0,0.0165095913235798,0.0165095913235798,0.0165095913235798,0,0,0,-0.000871513485836481,-0.000871513485836481,-0.000871513485836481,0.0173811048094163,0.0173811048094163,0.0173811048094163,0,0,0,50881.7771219809,52527.4732865911,50881.7259541533,50881.7259541533,51721.7624554948
2013-11-23,50897.7923840416,0,0,0,0,0,0,-0.000640804702343224,-0.000640804702343224,-0.000640804702343224,0.0155026952683159,0.0155026952683159,0.0155026952683159,-0.000640804702343224,-0.000640804702343224,-0.000640804702343224,-0.00152884732614248,-0.00152884732614248,-0.00152884732614248,0.0176723472968016,0.0176723472968016,0.0176723472968016,0,0,0,50875.8935998588,52423.6133249977,50897.7923840416,50897.7923840416,51686.8453492014
2013-11-24,50913.8588139299,0,0,0,0,0,0,-0.000964639626793121,-0.000964639626793121,-0.000964639626793121,0.0172046843347115,0.0172046843347115,0.0172046843347115,-0.000964639626793121,-0.000964639626793121,-0.000964639626793121,0.000226826226660633,0.000226826226660633,0.000226826226660633,0.017942497734844,0.017942497734844,0.017942497734844,0,0,0,51052.7572386774,52588.8995208706,50913.8588139299,50913.8588139299,51789.8156830856
2013-11-25,50929.9252438181,0,0,0,0,0,0,-0.000761883911565499,-0.000761883911565499,-0.000761883911565499,0.0182034483615469,0.0182034483615469,0.0182034483615469,-0.000761883911565499,-0.000761883911565499,-0.000761883911565499,0.000776488562278062,0.000776488562278062,0.000776488562278062,0.0181888437108343,0.0181888437108343,0.0181888437108343,0,0,0,51023.6084352798,52690.6032138955,50929.9252438181,50929.9252438181,51857.0255080514
2013-11-26,50945.9916737064,0,0,0,0,0,0,-0.00076292702317074,-0.00076292702317074,-0.00076292702317074,0.0177854639189267,0.0177854639189267,0.0177854639189267,-0.00076292702317074,-0.00076292702317074,-0.00076292702317074,0.000139732835891418,0.000139732835891418,0.000139732835891418,0.018408658106206,0.018408658106206,0.018408658106206,0,0,0,51060.5762257303,52618.877824522,50945.9916737064,50945.9916737064,51852.089770433
2013-11-27,50962.0581035946,0,0,0,0,0,0,-0.00186769009573522,-0.00186769009573522,-0.00186769009573522,0.0173633777238088,0.0173633777238088,0.0173633777238088,-0.00186769009573522,-0.00186769009573522,-0.00186769009573522,0.000631826683432864,0.000631826683432864,0.000631826683432864,0.0185992411361112,0.0185992411361112,0.0185992411361112,0,0,0,51015.1830666191,52638.6513772595,50962.0581035946,50962.0581035946,51846.93156803
2013-11-28,50978.1245334829,0,0,0,0,0,0,-0.00245386046735914,-0.00245386046735914,-0.00245386046735914,0.0169295934220107,0.0169295934220107,0.0169295934220107,-0.00245386046735914,-0.00245386046735914,-0.00245386046735914,0.000625486503718619,0.000625486503718619,0.000625486503718619,0.0187579673856513,0.0187579673856513,0.0187579673856513,0,0,0,51040.3223644604,52598.9617014346,50978.1245334829,50978.1245334829,51841.1634552514
2013-11-29,50994.1909633711,0,0,0,0,0,0,-0.0018092389822242,-0.0018092389822242,-0.0018092389822242,0.0162015845943878,0.0162015845943878,0.0162015845943878,-0.0018092389822242,-0.0018092389822242,-0.0018092389822242,-0.000871513485837731,-0.000871513485837731,-0.000871513485837731,0.0188823370624497,0.0188823370624497,0.0188823370624497,0,0,0,51037.0629444795,52619.7715054683,50994.1909633711,50994.1909633711,51820.3776620865
2013-11-30,51010.2573932594,0,0,0,0,0,0,-0.00193074286075148,-0.00193074286075148,-0.00193074286075148,0.0155104403073137,0.0155104403073137,0.0155104403073137,-0.00193074286075148,-0.00193074286075148,-0.00193074286075148,-0.00152884732614175,-0.00152884732614175,-0.00152884732614175,0.0189700304942069,0.0189700304942069,0.0189700304942069,0,0,0,51019.5452112944,52568.3255998544,51010.2573932594,51010.2573932594,51801.4489456182
2013-12-01,51026.3238231476,0,0,0,0,0,0,-0.00248304234550459,-0.00248304234550459,-0.00248304234550459,0.0167627486082824,0.0167627486082824,0.0167627486082824,-0.00248304234550459,-0.00248304234550459,-0.00248304234550459,0.000226826226661738,0.000226826226661738,0.000226826226661738,0.0190189647271252,0.0190189647271252,0.0190189647271252,0,0,0,51070.6849991365,52644.5348177664,51026.3238231476,51026.3238231476,51881.6652617998
2013-12-02,51042.3902530359,0,0,0,0,0,0,-0.00255671218521554,-0.00255671218521554,-0.00255671218521554,0.0172471273097895,0.0172471273097895,0.0172471273097895,-0.00255671218521554,-0.00255671218521554,-0.00255671218521554,0.000776488562278751,0.000776488562278751,0.000776488562278751,0.0190273509327263,0.0190273509327263,0.0190273509327263,0,0,0,51162.2286885134,52699.266808391,51042.3902530359,51042.3902530359,51922.7248559259
2013-12-03,51058.4566829241,0,0,0,0,0,0,-0.00267901894354744,-0.00267901894354744,-0.00267901894354744,0.0164544651044463,0.0164544651044463,0.0164544651044463,-0.00267901894354744,-0.00267901894354744,-0.00267901894354744,0.0001397328358911,0.0001397328358911,0.0001397328358911,0.0189937512121026,0.0189937512121026,0.0189937512121026,0,0,0,51107.2695036209,52648.9304224836,51058.4566829241,51058.4566829241,51898.5962767002
2013-12-04,51074.5231128124,0,0,0,0,0,0,-0.00284146674836667,-0.00284146674836667,-0.00284146674836667,0.0167074932379646,0.0167074932379646,0.0167074932379646,-0.00284146674836667,-0.00284146674836667,-0.00284146674836667,0.000631826683433114,0.000631826683433114,0.000631826683433114,0.0189171333028982,0.0189171333028982,0.0189171333028982,0,0,0,51165.2289979142,52693.756173829,51074.5231128124,51074.5231128124,51927.8503623519
2013-12-05,51090.5895427006,0,0,0,0,0,0,0,0,0,0.0194224081529506,0.0194224081529506,0.0194224081529506,0,0,0,0.000625486503719535,0.000625486503719535,0.000625486503719535,0.0187969216492311,0.0187969216492311,0.0187969216492311,0,0,0,51265.9764234873,52824.8006123015,51090.5895427006,51090.5895427006,52082.8918255738
2013-12-06,51106.6559725889,0,0,0,0,0,0,0,0,0,0.0177615298054338,0.0177615298054338,0.0177615298054338,0,0,0,-0.000871513485838981,-0.000871513485838981,-0.000871513485838981,0.0186330432912728,0.0186330432912728,0.0186330432912728,0,0,0,51212.7950366024,52791.6947612224,51106.6559725889,51106.6559725889,52014.3883659021
2013-12-07,51122.7224024771,0,0,0,0,0,0,0,0,0,0.0168971197449765,0.0168971197449765,0.0168971197449765,0,0,0,-0.00152884732614102,-0.00152884732614102,-0.00152884732614102,0.0184259670711175,0.0184259670711175,0.0184259670711175,0,0,0,51240.5124713611,52835.5233716117,51122.7224024771,51122.7224024771,51986.549164601
2013-12-08,51138.7888323654,0,0,0,0,0,0,0,0,0,0.0184035609621087,0.0184035609621087,0.0184035609621087,0,0,0,0.000226826226659518,0.000226826226659518,0.000226826226659518,0.0181767347354491,0.0181767347354491,0.0181767347354491,0,0,0,51331.8908268301,52909.1042901571,51138.7888323654,51138.7888323654,52079.9246501702
2013-12-09,51154.8552622536,0,0,0,0,0,0,0,0,0,0.0186634712050189,0.0186634712050189,0.0186634712050189,0,0,0,0.000776488562278557,0.000776488562278557,0.000776488562278557,0.0178869826427404,0.0178869826427404,0.0178869826427404,0,0,0,51275.6086705418,52901.1396922941,51154.8552622536,51154.8552622536,52109.5824304376
2013-12-10,51170.9216921419,0,0,0,0,0,0,0,0,0,0.0176986857871655,0.0176986857871655,0.0176986857871655,0,0,0,0.000139732835891321,0.000139732835891321,0.000139732835891321,0.0175589529512742,0.0175589529512742,0.0175589529512742,0,0,0,51319.9738060739,52910.6533927825,51170.9216921419,51170.9216921419,52076.5797566108
2013-12-11,51186.9881220301,0,0,0,0,0,0,0,0,0,0.0178273200544999,0.0178273200544999,0.0178273200544999,0,0,0,0.000631826683433806,0.000631826683433806,0.000631826683433806,0.0171954933710661,0.0171954933710661,0.0171954933710661,0,0,0,51307.7545387664,52866.396287088,51186.9881220301,51186.9881220301,52099.5149419075
2013-12-12,51203.0545519184,0,0,0,0,0,0,0,0,0,0.0174255313070312,0.0174255313070312,0.0174255313070312,0,0,0,0.000625486503719031,0.000625486503719031,0.000625486503719031,0.0168000448033122,0.0168000448033122,0.0168000448033122,0,0,0,51316.8188410075,52899.9365170277,51203.0545519184,51203.0545519184,52095.2949820285
2013-12-13,51219.1209818066,0,0,0,0,0,0,0,0,0,0.0155051029740924,0.0155051029740924,0.0155051029740924,0,0,0,-0.000871513485836782,-0.000871513485836782,-0.000871513485836782,0.0163766164599292,0.0163766164599292,0.0163766164599292,0,0,0,51226.2181198389,52849.4768122384,51219.1209818066,51219.1209818066,52013.2787268721
2013-12-14,51235.1874116949,0,0,0,0,0,0,0,0,0,0.0144009010204574,0.0144009010204574,0.0144009010204574,0,0,0,-0.00152884732614215,-0.00152884732614215,-0.00152884732614215,0.0159297483465995,0.0159297483465995,0.0159297483465995,0,0,0,51201.6266037755,52808.2977613294,51235.1874116949,51235.1874116949,51973.0202743753
2013-12-15,51251.2538415832,0,0,0,0,0,0,0,0,0,0.0156912875249311,0.0156912875249311,0.0156912875249311,0,0,0,0.000226826226657747,0.000226826226657747,0.000226826226657747,0.0154644612982733,0.0154644612982733,0.0154644612982733,0,0,0,51260.7590885337,52828.95769879,51251.2538415832,51251.2538415832,52055.4520016247
2013-12-16,51267.3202714714,0,0,0,0,0,0,0,0,0,0.0157626836308472,0.0157626836308472,0.0157626836308472,0,0,0,0.000776488562278363,0.000776488562278363,0.000776488562278363,0.0149861950685688,0.0149861950685688,0.0149861950685688,0,0,0,51356.5190182506,52874.9762087896,51267.3202714714,51267.3202714714,52075.4308215119
2013-12-17,51283.3867013597,0,0,0,0,0,0,0,0,0,0.0146404681214856,0.0146404681214856,0.0146404681214856,0,0,0,0.000139732835891542,0.000139732835891542,0.000139732835891542,0.014500735285594,0.014500735285594,0.014500735285594,0,0,0,51229.4790558684,52821.6678358852,51283.3867013597,51283.3867013597,52034.1994895227
2013-12-18,51299.4531312479,0,0,0,0,0,0,0,0,0,0.0146459570715532,0.0146459570715532,0.0146459570715532,0,0,0,0.000631826683434498,0.000631826683434498,0.000631826683434498,0.0140141303881187,0.0140141303881187,0.0140141303881187,0,0,0,51299.9063533017,52840.7423005634,51299.4531312479,51299.4531312479,52050.7827196023
2013-12-19,51315.5195611362,0,0,0,0,0,0,0,0,0,0.0141580864430261,0.0141580864430261,0.0141580864430261,0,0,0,0.000625486503720188,0.000625486503720188,0.000625486503720188,0.0135325999393059,0.0135325999393059,0.0135325999393059,0,0,0,51292.429752961,52820.5700278431,51315.5195611362,51315.5195611362,52042.0491229515
2013-12-20,51331.5859910244,0.000917250343843065,0.000917250343843065,0.000917250343843065,0,0,0,0.000917250343843065,0.000917250343843065,0.000917250343843065,0.013108172830403,0.013108172830403,0.013108172830403,0,0,0,-0.000871513485838038,-0.000871513485838038,-0.000871513485838038,0.013062435972398,0.013062435972398,0.013062435972398,0,0,0,51150.7226873925,52803.2409987614,51331.5859910244,51331.5859910244,52004.4492918535
2013-12-21,51347.6524209127,0.00125777152556569,0.00125777152556569,0.00125777152556569,0,0,0,0.00125777152556569,0.00125777152556569,0.00125777152556569,0.0123388234456536,0.0123388234456536,0.0123388234456536,0,0,0,-0.00152884732614167,-0.00152884732614167,-0.00152884732614167,0.0126098992462296,0.0126098992462296,0.0126098992462296,0,0,0,51162.4900294269,52747.0276097192,51347.6524209127,51347.6524209127,51981.2220384831
2013-12-22,51363.7188508009,0.00138709929707065,0.00138709929707065,0.00138709929707065,0,0,0,0.00138709929707065,0.00138709929707065,0.00138709929707065,0.0137950379952298,0.0137950379952298,0.0137950379952298,0,0,0,0.000226826226658404,0.000226826226658404,0.000226826226658404,0.0121811124715008,0.0121811124715008,0.0121811124715008,0,0,0,51327.5287433407,52818.4501294031,51363.7188508009,51363.7188508009,52072.283303924
2013-12-23,51379.7852806892,0.000828134870441954,0.000828134870441954,0.000828134870441954,0,0,0,0.000828134870441954,0.000828134870441954,0.000828134870441954,0.0133865761381892,0.0133865761381892,0.0133865761381892,0,0,0,0.000776488562277613,0.000776488562277613,0.000776488562277613,0.0117819527054696,0.0117819527054696,0.0117819527054696,0,0,0,51269.2526699104,52881.7293335361,51379.7852806892,51379.7852806892,52067.5846883129
2013-12-24,51395.8517105774,-0.00153931422930318,-0.00153931422930318,-0.00153931422930318,0,0,0,-0.00153931422930318,-0.00153931422930318,-0.00153931422930318,0.0100183638050381,0.0100183638050381,0.0100183638050381,0,0,0,0.000139732835891225,0.000139732835891225,0.000139732835891225,0.01141794519845,0.01141794519845,0.01141794519845,0,0,0,51111.925064959,52702.5569296091,51395.8517105774,51395.8517105774,51910.7540510838
2013-12-25,51411.9181404657,-0.000306811482197785,-0.000306811482197785,-0.000306811482197785,0,0,0,-0.000306811482197785,-0.000306811482197785,-0.000306811482197785,0.0114191762080096,0.0114191762080096,0.0114191762080096,0,0,0,0.000631826683433561,0.000631826683433561,0.000631826683433561,0.0110941610067739,0.0110941610067739,0.0110941610067739,0,0,0,51221.5664875101,52805.0125969484,51411.9181404657,51411.9181404657,51998.9998929034
2013-12-26,51427.9845703539,0.000288884300320511,0.000288884300320511,0.000288884300320511,0,0,0,0.000288884300320511,0.000288884300320511,0.000288884300320511,0.011729491465636,0.011729491465636,0.011729491465636,0,0,0,0.000625486503719442,0.000625486503719442,0.000625486503719442,0.010815120661596,0.010815120661596,0.010815120661596,0,0,0,51276.085826782,52829.6526110412,51427.9845703539,51427.9845703539,52031.2086764668
2013-12-27,51444.0510002422,-0.000653356043684085,-0.000653356043684085,-0.000653356043684085,0,0,0,-0.000653356043684085,-0.000653356043684085,-0.000653356043684085,0.00905983657108655,0.00905983657108655,0.00905983657108655,0,0,0,-0.000871513485839294,-0.000871513485839294,-0.000871513485839294,0.0105847061006099,0.0105847061006099,0.0105847061006099,0,0,0,51152.1536280172,52653.5834989655,51444.0510002422,51444.0510002422,51910.125694859
2013-12-28,51460.1174301304,-0.000474867676074087,-0.000474867676074087,-0.000474867676074087,0,0,0,-0.000474867676074087,-0.000474867676074087,-0.000474867676074087,0.00840236792902195,0.00840236792902195,0.00840236792902195,0,0,0,-0.00152884732614068,-0.00152884732614068,-0.00152884732614068,0.0104060829312367,0.0104060829312367,0.0104060829312367,0,0,0,51096.688523517,52627.5429528492,51460.1174301304,51460.1174301304,51892.5042704491
2013-12-29,51476.1838600187,-0.000343322735195696,-0.000343322735195696,-0.000343322735195696,0,0,0,-0.000343322735195696,-0.000343322735195696,-0.000343322735195696,0.010165138393124,0.010165138393124,0.010165138393124,0,0,0,0.000226826226656632,0.000226826226656632,0.000226826226656632,0.010281634901663,0.010281634901663,0.010281634901663,0,0,0,51205.5377133718,52774.3348225517,51476.1838600187,51476.1838600187,51999.4463929057
